PERMNO,date,TICKER,BIDLO,ASKHI,PRC,VOL,OPENPRC
13407,03/12/2018,FB,184.22000,186.10001,184.75999,15305409,185.23000
13407,03/13/2018,FB,181.11000,185.99001,181.88000,18067477,185.61000
13407,03/14/2018,FB,181.85001,184.25000,184.19000,16821728,182.60001
13407,03/15/2018,FB,182.19000,184.00000,183.86000,15645035,183.24001
13407,03/16/2018,FB,183.41000,185.33000,185.09000,24403077,184.49001
13407,03/19/2018,FB,170.06000,177.17000,172.56000,88135235,177.00999
13407,03/20/2018,FB,161.95000,170.20000,168.14999,129940477,167.47000
13407,03/21/2018,FB,163.30000,173.39999,169.39000,106646947,164.80000
13407,03/22/2018,FB,163.72000,170.27000,164.89000,73741090,166.13000
13407,03/23/2018,FB,159.02000,167.10001,159.39000,53609277,165.44000
13407,03/26/2018,FB,149.02000,161.10001,160.06000,126105729,160.82001
13407,03/27/2018,FB,150.75000,162.85001,152.22000,79154700,156.31000
13407,03/28/2018,FB,150.80000,155.88000,153.03000,60019778,151.64999
13407,03/29/2018,FB,154.14000,161.42000,159.78999,60267243,155.14999
13407,04/02/2018,FB,154.11099,159.20000,155.39000,36733901,157.81000
13407,04/03/2018,FB,150.81000,157.39000,156.11000,42472565,156.55000
13407,04/04/2018,FB,150.50999,155.56000,155.10001,49876169,152.02499
13407,04/05/2018,FB,156.64999,161.57500,159.34000,41443609,161.56000
13407,04/06/2018,FB,156.81000,161.42000,157.20000,41642812,157.73000
13407,04/09/2018,FB,156.03999,160.53000,157.92999,34905900,157.82001
13407,04/10/2018,FB,157.00999,165.98000,165.03999,58935613,157.92999
13407,04/11/2018,FB,163.25000,168.64999,166.32001,56141989,165.36000
13407,04/12/2018,FB,163.10001,167.45000,163.87000,38262456,166.98000
13407,04/13/2018,FB,163.77000,165.70360,164.52000,19989361,164.58000
13407,04/16/2018,FB,163.39000,165.78000,164.83000,18118335,165.72501
13407,04/17/2018,FB,165.66000,169.00000,168.66000,23954201,165.83000
13407,04/18/2018,FB,165.77000,168.12000,166.36000,20989897,166.88000
13407,04/19/2018,FB,165.20000,168.33000,168.10001,24378027,166.20000
13407,04/20/2018,FB,165.81000,168.42999,166.28000,19106488,167.78999
13407,04/23/2018,FB,165.09000,168.45000,165.84000,23080103,167.27000
13407,04/24/2018,FB,158.19000,166.10001,159.69000,35064057,165.42999
13407,04/25/2018,FB,156.19000,161.06000,159.69000,41067304,160.14500
13407,04/26/2018,FB,170.80000,176.27000,174.16000,77532463,173.22000
13407,04/27/2018,FB,172.60001,177.10001,173.59000,29791661,176.81000
13407,04/30/2018,FB,171.71001,175.72000,172.00000,20740682,173.78999
13407,05/01/2018,FB,170.23000,174.02000,173.86000,26018232,172.00000
13407,05/02/2018,FB,174.20000,178.08000,176.07001,30418888,174.24600
13407,05/03/2018,FB,172.12000,176.12000,174.02000,24022971,175.13000
13407,05/04/2018,FB,173.06000,176.98000,176.61000,17674359,173.08000
13407,05/07/2018,FB,177.17000,179.50000,177.97000,18686716,177.35001
13407,05/08/2018,FB,177.11000,179.03999,178.92000,15571489,178.25000
13407,05/09/2018,FB,178.78070,183.00999,182.66000,23285610,179.67000
13407,05/10/2018,FB,182.50000,186.12920,185.53000,21067603,183.14999
13407,05/11/2018,FB,184.17999,188.32001,186.99001,21207232,184.85001
13407,05/14/2018,FB,186.20000,187.86000,186.64000,15645010,187.71001
13407,05/15/2018,FB,183.20000,185.28999,184.32001,15427008,184.88000
13407,05/16/2018,FB,182.66000,184.32001,183.20000,16971813,183.69501
13407,05/17/2018,FB,182.22000,184.06000,183.75999,14839675,182.67999
13407,05/18/2018,FB,182.61000,184.19000,182.67999,13129651,183.49001
13407,05/21/2018,FB,183.13000,185.30000,184.49001,13530373,183.77000
13407,05/22/2018,FB,183.42999,185.42000,183.80000,12723827,184.92999
13407,05/23/2018,FB,182.17999,186.91000,186.89999,16626910,182.50000
13407,05/24/2018,FB,185.03000,186.80000,185.92999,12349040,185.88000
13407,05/25/2018,FB,184.45000,186.33000,184.92000,10946837,186.02000
13407,05/29/2018,FB,183.71001,186.81000,185.74001,16394933,184.34000
13407,05/30/2018,FB,185.25000,188.00000,187.67000,13715864,186.53999
13407,05/31/2018,FB,187.48000,192.72000,191.78000,30768615,187.87000
13407,06/01/2018,FB,192.07001,194.54919,193.99001,17283437,193.06500
13407,06/04/2018,FB,191.47000,193.98000,193.28000,19110866,191.84000
13407,06/05/2018,FB,192.62000,195.00000,192.94000,15533673,194.30000
13407,06/06/2018,FB,189.11000,192.53000,191.34000,22542688,191.02499
13407,06/07/2018,FB,186.77000,190.97000,188.17999,21493329,190.75000
13407,06/08/2018,FB,186.42999,189.47540,189.10001,12668047,187.53000
13407,06/11/2018,FB,188.80000,192.60001,191.53999,12920907,188.81000
13407,06/12/2018,FB,191.56000,193.28000,192.39999,11799481,192.17000
13407,06/13/2018,FB,191.91000,194.50000,192.41000,15850924,192.74001
13407,06/14/2018,FB,192.91000,197.28000,196.81000,19116066,193.10001
13407,06/15/2018,FB,194.64000,197.07001,195.85001,21853294,195.78999
13407,06/18/2018,FB,194.13000,199.58000,198.31000,16811691,194.80000
13407,06/19/2018,FB,193.78999,197.96001,197.49001,20256246,196.23500
13407,06/20/2018,FB,198.80499,203.55000,202.00000,28217533,199.10001
13407,06/21/2018,FB,200.09000,203.39000,201.50000,18945248,202.75999
13407,06/22/2018,FB,199.31000,202.24001,201.74001,17406788,201.16000
13407,06/25/2018,FB,193.11000,200.00000,196.35001,25250999,200.00000
13407,06/26/2018,FB,196.23000,199.10001,199.00000,17846041,197.60001
13407,06/27/2018,FB,195.80000,200.75000,195.84000,18692812,199.17999
13407,06/28/2018,FB,193.25999,197.34000,196.23000,18159524,195.17999
13407,06/29/2018,FB,193.95500,197.59970,194.32001,15798159,197.32001
13407,07/02/2018,FB,192.22000,197.45000,197.36000,13815679,193.37000
13407,07/03/2018,FB,192.52000,195.39999,192.73000,13481307,194.55000
13407,07/05/2018,FB,194.03000,198.64999,198.45000,19665972,194.74001
13407,07/06/2018,FB,197.70000,203.64000,203.23000,19729170,198.45000
13407,07/09/2018,FB,202.12010,205.80000,204.74001,18132048,204.92999
13407,07/10/2018,FB,202.25999,204.91000,203.53999,13178784,204.50000
13407,07/11/2018,FB,201.75000,204.50000,202.53999,12920617,202.22000
13407,07/12/2018,FB,203.19000,207.08000,206.92000,15444757,203.42999
13407,07/13/2018,FB,206.45000,208.42999,207.32001,11497589,207.81000
13407,07/16/2018,FB,206.84000,208.72000,207.23000,11083549,207.50000
13407,07/17/2018,FB,204.84000,210.46001,209.99001,15341194,204.89999
13407,07/18/2018,FB,208.44000,210.99001,209.36000,15321391,209.82001
13407,07/19/2018,FB,207.75999,209.99001,208.09000,11335729,208.77000
13407,07/20/2018,FB,208.50000,211.50000,209.94000,16233031,208.85001
13407,07/23/2018,FB,208.80000,211.62000,210.91000,16726016,210.58000
13407,07/24/2018,FB,212.60001,216.20000,214.67000,28297235,215.11000
13407,07/25/2018,FB,214.27000,218.62000,217.50000,64642446,215.71500
13407,07/26/2018,FB,173.75000,180.13000,176.25999,170162356,174.89000
13407,07/27/2018,FB,173.00000,179.92999,174.89000,60058054,179.87000
13407,07/30/2018,FB,166.56000,175.30000,171.06000,65309798,175.30000
13407,07/31/2018,FB,170.00000,174.24001,172.58000,40333676,170.67000
13407,08/01/2018,FB,170.89999,175.08000,171.64999,34031874,173.92999
13407,08/02/2018,FB,170.27000,176.78999,176.37000,33014769,170.67999
13407,08/03/2018,FB,176.14999,178.85001,177.78000,24765084,177.69000
13407,08/06/2018,FB,178.38000,185.78999,185.69000,49764942,178.97000
13407,08/07/2018,FB,183.72000,188.30000,183.81000,33390866,186.50000
13407,08/08/2018,FB,183.75999,186.85001,185.17999,22196030,184.75000
13407,08/09/2018,FB,182.48000,186.57001,183.09000,19756620,185.84900
13407,08/10/2018,FB,179.42000,182.10001,180.25999,21498644,182.03999
13407,08/13/2018,FB,178.89999,182.61000,180.05000,17417764,180.10001
13407,08/14/2018,FB,178.62000,181.99001,181.11000,19109308,180.71001
13407,08/15/2018,FB,174.78000,180.87000,179.53000,33002231,179.34000
13407,08/16/2018,FB,174.00999,180.50000,174.70000,31365346,180.42000
13407,08/17/2018,FB,172.03999,176.22000,173.80000,24882921,174.50000
13407,08/20/2018,FB,170.91000,174.57001,172.50000,21515076,174.03999
13407,08/21/2018,FB,171.39000,174.17000,172.62000,19570614,172.81000
13407,08/22/2018,FB,172.13000,174.24001,173.64000,16888583,172.21001
13407,08/23/2018,FB,172.83000,175.55000,172.89999,18051767,173.09000
13407,08/24/2018,FB,172.92000,174.82001,174.64500,14631156,173.70000
13407,08/27/2018,FB,175.78999,178.67000,177.46001,17918035,175.99001
13407,08/28/2018,FB,175.83000,178.23990,176.25999,15906375,178.10001
13407,08/29/2018,FB,174.75000,176.78999,175.89999,18672101,176.29500
13407,08/30/2018,FB,175.70000,179.79010,177.64000,24212532,175.89999
13407,08/31/2018,FB,174.98151,177.62000,175.73000,18056259,177.14999
13407,09/04/2018,FB,168.80000,173.89000,171.16000,29798215,173.50000
13407,09/05/2018,FB,166.67000,171.12500,167.17999,31214044,169.49001
13407,09/06/2018,FB,160.00000,166.98000,162.53000,41499721,166.98000
13407,09/07/2018,FB,160.16000,164.62691,163.03999,24295929,160.31000
13407,09/10/2018,FB,162.16000,165.00999,164.17999,20197896,163.50999
13407,09/11/2018,FB,163.72000,167.19000,165.94000,20432788,163.94000
13407,09/12/2018,FB,161.80000,164.49001,162.00000,24072418,163.25000
13407,09/13/2018,FB,160.86000,163.32001,161.36000,25448265,162.00000
13407,09/14/2018,FB,160.34000,162.84000,162.32001,21748705,161.71500
13407,09/17/2018,FB,159.77000,162.06000,160.58000,20998176,161.92000
13407,09/18/2018,FB,158.86560,161.76390,160.30000,22418836,159.39000
13407,09/19/2018,FB,159.48000,163.44000,163.06000,19622196,160.08000
13407,09/20/2018,FB,164.47220,166.45000,166.02000,18930238,164.50000
13407,09/21/2018,FB,162.81000,167.25000,162.92999,45991500,166.64000
13407,09/24/2018,FB,160.88000,165.70000,165.41000,19214475,161.03000
13407,09/25/2018,FB,161.14999,165.59000,164.91000,27621931,161.99001
13407,09/26/2018,FB,164.21001,169.30000,166.95000,25241831,164.30000
13407,09/27/2018,FB,167.21001,171.77000,168.84000,27250564,167.55000
13407,09/28/2018,FB,162.56000,168.78999,164.46001,34276538,168.33000
13407,10/01/2018,FB,161.25999,165.88000,162.44000,26487277,163.03000
13407,10/02/2018,FB,158.67000,162.28000,159.33000,36022307,161.58000
13407,10/03/2018,FB,159.53000,163.66000,162.42999,23104630,160.00000
13407,10/04/2018,FB,157.35001,161.46001,158.85001,25336113,161.46001
13407,10/05/2018,FB,156.20000,160.89999,157.33000,25735860,159.21001
13407,10/08/2018,FB,154.39000,158.34000,157.25000,13389093,155.53999
13407,10/09/2018,FB,157.42000,160.59000,157.89999,18811625,157.69000
13407,10/10/2018,FB,151.31000,157.69000,151.38000,30672917,156.82001
13407,10/11/2018,FB,149.16000,154.81000,153.35001,35335775,150.13000
13407,10/12/2018,FB,151.29980,156.89000,153.74001,25282392,156.73000
13407,10/15/2018,FB,152.55000,155.57001,153.52000,15421021,153.32001
13407,10/16/2018,FB,155.00999,159.46001,158.78000,19171395,155.39999
13407,10/17/2018,FB,157.95000,160.49001,159.42000,17588427,159.56000
13407,10/18/2018,FB,153.28000,158.66000,154.92000,21667684,158.50999
13407,10/19/2018,FB,153.55000,157.35001,154.05000,19761047,155.86000
13407,10/22/2018,FB,154.46001,157.34000,154.78000,15423958,154.75999
13407,10/23/2018,FB,150.85001,154.77000,154.39000,19080032,151.22000
13407,10/24/2018,FB,145.60001,154.64999,146.03999,27742297,154.28000
13407,10/25/2018,FB,147.00000,152.21001,150.95000,22126987,147.73000
13407,10/26/2018,FB,143.80000,149.00000,145.37000,31289538,145.82001
13407,10/29/2018,FB,139.03000,148.83000,142.09000,31324084,148.50000
13407,10/30/2018,FB,139.74190,146.64000,146.22000,50813278,139.93500
13407,10/31/2018,FB,148.96001,156.39999,151.78999,60087976,155.00000
13407,11/01/2018,FB,149.35001,152.75000,151.75000,25634335,151.52000
13407,11/02/2018,FB,148.96001,154.13000,150.35001,24692311,151.80000
13407,11/05/2018,FB,147.44000,150.19000,148.67999,15964849,150.10001
13407,11/06/2018,FB,148.00000,150.97000,149.94000,16663724,149.31000
13407,11/07/2018,FB,149.83000,153.00999,151.53000,21913421,151.57001
13407,11/08/2018,FB,146.74001,150.94000,147.87000,24215014,150.49001
13407,11/09/2018,FB,144.07001,147.75999,144.96001,17324898,146.75000
13407,11/12/2018,FB,140.48990,145.03999,141.55000,18542095,144.48000
13407,11/13/2018,FB,141.62000,144.88000,142.16000,15139710,142.00000
13407,11/14/2018,FB,141.55000,145.58000,144.22000,22061384,143.70000
13407,11/15/2018,FB,140.83000,144.84000,143.85001,30359780,142.33000
13407,11/16/2018,FB,137.77000,141.77000,139.53000,37367160,141.07001
13407,11/19/2018,FB,131.21001,137.75000,131.55000,44361820,137.61000
13407,11/20/2018,FB,126.85000,134.15919,132.42999,41919075,127.03000
13407,11/21/2018,FB,134.13000,137.19000,134.82001,25449080,134.39999
13407,11/23/2018,FB,131.25510,134.50000,131.73000,11880553,133.64999
13407,11/26/2018,FB,132.78000,137.00000,136.38000,24276440,133.00000
13407,11/27/2018,FB,133.71001,136.61259,135.00000,20741618,135.75000
13407,11/28/2018,FB,131.85001,136.78990,136.75999,29839944,136.28000
13407,11/29/2018,FB,135.66000,139.99001,138.67999,24228381,135.92000
13407,11/30/2018,FB,137.36000,140.96600,140.61000,25731277,138.25999
13407,12/03/2018,FB,140.75999,143.67990,141.09000,24810316,143.00000
13407,12/04/2018,FB,137.16000,143.39000,137.92999,30299550,140.73000
13407,12/06/2018,FB,133.67000,139.70000,139.63000,28207577,133.82001
13407,12/07/2018,FB,136.65660,140.87000,137.42000,21187660,139.25000
13407,12/10/2018,FB,139.00999,143.05000,141.85001,26419373,139.60001
13407,12/11/2018,FB,141.10001,143.88000,142.08000,20295810,143.88000
13407,12/12/2018,FB,142.50999,147.19000,144.50000,23695115,143.08000
13407,12/13/2018,FB,143.19000,145.85001,145.00999,18143782,145.57001
13407,12/14/2018,FB,142.50999,146.00999,144.06000,21785320,143.34000
13407,12/17/2018,FB,138.42000,144.92000,140.19000,24332359,143.08000
13407,12/18/2018,FB,139.83009,145.92999,143.66000,24705284,141.08000
13407,12/19/2018,FB,132.50000,144.91000,133.24001,57600795,141.21001
13407,12/20/2018,FB,130.00000,135.57001,133.39999,40293552,130.70000
13407,12/21/2018,FB,123.42000,134.89999,124.95000,56901803,133.39000
13407,12/24/2018,FB,123.02000,129.74001,124.06000,22064702,123.10000
13407,12/26/2018,FB,125.89000,134.24001,134.17999,40514324,126.00000
13407,12/27/2018,FB,129.67000,134.99001,134.52000,31201409,132.44000
13407,12/28/2018,FB,132.20000,135.92000,133.20000,22642017,135.34000
13407,12/31/2018,FB,129.95000,134.64000,131.09000,24625608,134.45000
14593,01/02/2013,AAPL,541.63000,555.00000,549.03003,21037195,553.82001
14593,01/03/2013,AAPL,541.00000,549.66998,542.09589,13297102,547.88000
14593,01/04/2013,AAPL,525.82861,538.62988,527.00000,22087524,536.96503
14593,01/07/2013,AAPL,515.20001,529.29999,523.90002,18017331,522.00000
14593,01/08/2013,AAPL,521.25000,531.89001,525.31000,16916775,529.21002
14593,01/09/2013,AAPL,515.98999,525.00537,517.09998,15158026,522.50000
14593,01/10/2013,AAPL,515.52002,528.71997,523.51001,22197605,528.54999
14593,01/11/2013,AAPL,519.02002,525.32001,520.29999,12938374,521.00000
14593,01/14/2013,AAPL,498.51001,507.50000,501.75000,27306199,502.67999
14593,01/15/2013,AAPL,483.38000,498.98999,485.92001,32662498,498.29999
14593,01/16/2013,AAPL,492.50000,509.44000,506.09000,25612562,494.64001
14593,01/17/2013,AAPL,502.03000,510.75000,502.67999,16911148,510.31000
14593,01/18/2013,AAPL,496.39999,502.22000,500.00000,17480982,498.51599
14593,01/22/2013,AAPL,496.63000,507.88000,504.76999,17204872,504.56000
14593,01/23/2013,AAPL,504.76999,514.98999,514.00500,32161757,508.81000
14593,01/24/2013,AAPL,450.25000,465.73001,450.50000,53236959,460.00000
14593,01/25/2013,AAPL,435.00000,456.23001,439.88000,44585298,451.69000
14593,01/28/2013,AAPL,435.85999,453.20999,449.82999,29068977,437.82501
14593,01/29/2013,AAPL,452.12000,460.20001,458.26999,21177642,458.50000
14593,01/30/2013,AAPL,454.50000,462.60001,456.82999,15511462,457.00000
14593,01/31/2013,AAPL,454.98001,459.28000,455.48999,11832589,456.98001
14593,02/01/2013,AAPL,448.35001,459.48001,453.62000,20025035,459.10999
14593,02/04/2013,AAPL,442.00000,455.94000,442.31601,17823475,453.91000
14593,02/05/2013,AAPL,442.22000,459.73999,457.84399,21180907,444.04999
14593,02/06/2013,AAPL,452.57999,466.50000,457.35001,22051394,456.47000
14593,02/07/2013,AAPL,454.12000,470.00000,468.22000,26103395,463.25000
14593,02/08/2013,AAPL,468.25000,478.81000,474.98001,23577404,474.00000
14593,02/11/2013,AAPL,473.25000,484.94000,479.92999,19190115,476.50000
14593,02/12/2013,AAPL,467.74399,482.38000,467.89999,22661620,479.51001
14593,02/13/2013,AAPL,463.22000,473.64001,467.01001,17644471,467.20999
14593,02/14/2013,AAPL,464.01999,471.64001,466.59000,13162772,464.51999
14593,02/15/2013,AAPL,459.92001,470.16000,460.16000,14601290,468.85001
14593,02/19/2013,AAPL,453.85001,462.73001,459.98999,16083503,461.10001
14593,02/20/2013,AAPL,448.79999,457.69000,448.85001,17657257,457.69000
14593,02/21/2013,AAPL,442.82001,449.17001,446.06000,16691579,446.00000
14593,02/22/2013,AAPL,446.60001,451.60001,450.81000,12313823,449.25000
14593,02/25/2013,AAPL,442.57001,455.12000,442.79999,13917756,453.85001
14593,02/26/2013,AAPL,437.66000,451.54001,448.97000,18828802,443.82001
14593,02/27/2013,AAPL,440.64999,452.44000,444.57001,21910547,448.42999
14593,02/28/2013,AAPL,441.39999,447.87000,441.39999,11995298,444.04999
14593,03/01/2013,AAPL,429.98001,438.17990,430.47000,20687547,438.00000
14593,03/04/2013,AAPL,419.00000,428.19989,420.04999,21849131,427.79999
14593,03/05/2013,AAPL,420.75000,435.19000,431.14401,23840633,421.48001
14593,03/06/2013,AAPL,424.42999,435.25000,425.66199,17099019,434.51001
14593,03/07/2013,AAPL,421.06000,432.01001,430.58200,17373914,424.50000
14593,03/08/2013,AAPL,428.60999,435.42999,431.72000,14661106,429.79999
14593,03/11/2013,AAPL,425.14001,439.01001,437.87000,17641430,429.75000
14593,03/12/2013,AAPL,427.57001,438.88000,428.42999,17373775,435.60001
14593,03/13/2013,AAPL,425.35999,434.50000,428.35001,15050151,428.45001
14593,03/14/2013,AAPL,430.45001,434.64001,432.50000,11346933,432.82999
14593,03/15/2013,AAPL,437.25000,444.23001,443.66000,23814254,437.92999
14593,03/18/2013,AAPL,441.20001,457.45999,455.72000,22413097,441.45001
14593,03/19/2013,AAPL,448.50000,460.97000,454.48999,19811979,459.50000
14593,03/20/2013,AAPL,449.59000,457.63000,452.07999,11402121,457.42001
14593,03/21/2013,AAPL,450.10001,457.98001,452.73001,14360272,450.22000
14593,03/22/2013,AAPL,453.10999,462.10001,461.91000,14656421,454.57999
14593,03/25/2013,AAPL,461.78000,469.95001,463.57999,18656416,464.69000
14593,03/26/2013,AAPL,460.53000,465.83990,461.13599,10938420,465.44000
14593,03/27/2013,AAPL,450.73010,456.79999,452.07999,12366736,456.45999
14593,03/28/2013,AAPL,441.62000,451.81900,442.66000,16481892,449.82001
14593,04/01/2013,AAPL,427.73999,443.69800,428.91000,14658907,441.89999
14593,04/02/2013,AAPL,426.39999,438.14001,429.79199,19801414,427.60001
14593,04/03/2013,AAPL,430.31000,437.28000,431.98999,13720131,431.37000
14593,04/04/2013,AAPL,425.25000,435.00000,427.72000,13491283,433.76001
14593,04/05/2013,AAPL,419.67999,424.95001,423.20001,14577276,424.50000
14593,04/08/2013,AAPL,422.48999,427.50000,426.20999,11251083,424.85001
14593,04/09/2013,AAPL,422.75000,428.50000,426.98001,11501591,426.35999
14593,04/10/2013,AAPL,426.01001,437.06000,435.69000,14200187,428.10001
14593,04/11/2013,AAPL,431.20001,437.98999,434.32999,12330745,433.72000
14593,04/12/2013,AAPL,429.09000,434.14999,429.79999,8944049,434.14999
14593,04/15/2013,AAPL,419.54999,427.89001,419.85001,12029191,427.00000
14593,04/16/2013,AAPL,420.57001,426.60999,426.23999,11503482,421.57001
14593,04/17/2013,AAPL,398.10999,420.60001,402.79999,35484493,420.26999
14593,04/18/2013,AAPL,389.74200,405.79001,392.04999,25170912,404.98999
14593,04/19/2013,AAPL,385.10001,399.60001,390.53000,22768421,387.97000
14593,04/22/2013,AAPL,391.27499,402.20001,398.67001,16239559,392.64001
14593,04/23/2013,AAPL,398.81000,408.38101,406.13000,25284081,403.98999
14593,04/24/2013,AAPL,392.50000,415.25000,405.46201,35923407,393.54001
14593,04/25/2013,AAPL,407.00000,413.94000,408.38000,14302681,411.22501
14593,04/26/2013,AAPL,408.25000,418.76901,417.20499,27960454,409.81000
14593,04/29/2013,AAPL,420.00000,433.61700,430.12000,23579700,420.45001
14593,04/30/2013,AAPL,432.07001,445.25000,442.78000,25592447,435.10001
14593,05/01/2013,AAPL,434.39001,444.92999,439.29001,18811099,444.45999
14593,05/02/2013,AAPL,440.63000,448.59000,445.51999,15655941,441.78000
14593,05/03/2013,AAPL,449.14999,453.23001,449.98001,13348841,451.31000
14593,05/06/2013,AAPL,454.31000,462.20001,460.70999,18364157,455.70999
14593,05/07/2013,AAPL,453.70001,465.75000,458.65799,17850070,464.97000
14593,05/08/2013,AAPL,455.81000,465.37000,463.84000,17521762,459.04001
14593,05/09/2013,AAPL,455.57999,463.00000,456.76999,14728427,459.81000
14593,05/10/2013,AAPL,450.48001,459.70999,452.97000,12474265,457.97000
14593,05/13/2013,AAPL,451.50000,457.89999,454.73999,11616786,451.51001
14593,05/14/2013,AAPL,442.14999,455.20001,443.85999,16572200,453.85001
14593,05/15/2013,AAPL,422.35999,441.00000,428.85001,27478980,439.16000
14593,05/16/2013,AAPL,418.89999,437.85001,434.57800,22391940,423.23999
14593,05/17/2013,AAPL,431.01001,440.09000,433.26001,15863800,439.04999
14593,05/20/2013,AAPL,430.10001,445.79999,442.92999,16783232,431.91000
14593,05/21/2013,AAPL,434.20001,445.48001,439.66000,16904936,438.14999
14593,05/22/2013,AAPL,438.22000,448.34991,441.35400,16535074,444.04999
14593,05/23/2013,AAPL,435.79001,446.16000,442.14001,13169933,435.95001
14593,05/24/2013,AAPL,440.35999,445.66000,445.14999,10364945,440.85001
14593,05/28/2013,AAPL,440.85001,451.10999,441.43900,14370910,449.89999
14593,05/29/2013,AAPL,439.39999,447.50000,444.95001,12366185,440.00000
14593,05/30/2013,AAPL,444.51001,454.50000,451.57999,13164512,445.64999
14593,05/31/2013,AAPL,449.50000,457.10001,449.73499,14414700,452.50000
14593,06/03/2013,AAPL,442.48001,452.35999,450.72000,13907019,450.73001
14593,06/04/2013,AAPL,447.39001,454.42999,449.31000,11019230,453.22000
14593,06/05/2013,AAPL,443.70999,450.72000,445.10999,10917745,445.64999
14593,06/06/2013,AAPL,434.04999,447.00000,438.45999,15707519,445.47000
14593,06/07/2013,AAPL,432.76999,443.23999,441.81100,15084050,436.50000
14593,06/10/2013,AAPL,436.79999,449.07901,438.89001,16726531,444.73001
14593,06/11/2013,AAPL,433.32001,442.75989,437.60001,10706198,435.73999
14593,06/12/2013,AAPL,431.50000,441.25000,432.19000,9890253,439.50000
14593,06/13/2013,AAPL,428.75000,437.14001,435.96500,10659982,432.50000
14593,06/14/2013,AAPL,428.50000,436.29001,430.04999,10110514,435.39999
14593,06/17/2013,AAPL,430.36151,435.70001,432.00000,9659520,431.44000
14593,06/18/2013,AAPL,430.20999,434.89999,431.76999,7262702,431.56000
14593,06/19/2013,AAPL,423.00000,431.66000,423.00000,11540075,431.39999
14593,06/20/2013,AAPL,415.17001,425.98001,416.83801,13402896,419.29999
14593,06/21/2013,AAPL,408.10010,420.00000,413.50000,17714965,418.48999
14593,06/24/2013,AAPL,398.04999,408.66000,402.54001,17931754,407.39999
14593,06/25/2013,AAPL,398.82999,407.79001,402.63000,11717029,405.70001
14593,06/26/2013,AAPL,395.66000,404.79001,398.07001,13622283,403.89999
14593,06/27/2013,AAPL,393.54001,401.39001,393.78000,12467165,399.25000
14593,06/28/2013,AAPL,388.87000,400.26999,396.53000,21087631,391.35999
14593,07/01/2013,AAPL,401.22000,412.26999,409.22000,14506574,402.69000
14593,07/02/2013,AAPL,409.47000,421.63000,418.48999,17419179,409.95999
14593,07/03/2013,AAPL,417.45001,422.98001,420.79999,8917170,420.85999
14593,07/05/2013,AAPL,415.35001,423.29001,417.42001,9999050,420.39001
14593,07/08/2013,AAPL,410.64999,421.00000,415.04999,10985530,420.10999
14593,07/09/2013,AAPL,410.38000,423.50000,422.35001,13079750,413.60001
14593,07/10/2013,AAPL,418.25000,424.79999,420.73001,10505157,419.60001
14593,07/11/2013,AAPL,421.17010,428.25000,427.28799,12099848,422.95001
14593,07/12/2013,AAPL,423.41000,429.79001,426.51001,10446228,427.64999
14593,07/15/2013,AAPL,424.79999,431.45999,427.44000,8952168,425.01001
14593,07/16/2013,AAPL,424.17001,430.70999,430.19501,8067015,426.51999
14593,07/17/2013,AAPL,428.22000,432.22000,430.31000,7358446,429.70001
14593,07/18/2013,AAPL,430.60999,434.87000,431.75800,8155174,433.38000
14593,07/19/2013,AAPL,424.35001,433.98001,424.95001,9938661,433.10001
14593,07/22/2013,AAPL,425.46799,429.75000,426.31000,7729822,429.45999
14593,07/23/2013,AAPL,418.70999,426.95999,418.98999,13925582,426.00000
14593,07/24/2013,AAPL,435.26001,444.59000,440.51001,21963188,438.92999
14593,07/25/2013,AAPL,435.81000,441.39999,438.50000,8593758,440.70001
14593,07/26/2013,AAPL,434.34000,441.04001,440.98999,7728691,435.29999
14593,07/29/2013,AAPL,440.20001,449.98999,447.79001,9254341,440.79999
14593,07/30/2013,AAPL,449.23001,457.14999,453.32001,11615228,449.95999
14593,07/31/2013,AAPL,449.42999,457.34250,452.53000,11905526,454.98999
14593,08/01/2013,AAPL,453.26001,456.79999,456.67599,7708745,455.75299
14593,08/02/2013,AAPL,456.66000,462.85001,462.54001,10206651,458.01001
14593,08/05/2013,AAPL,462.14999,470.67001,469.45001,11882685,464.69000
14593,08/06/2013,AAPL,462.17001,471.89001,465.25000,12368999,468.01999
14593,08/07/2013,AAPL,461.76999,467.00000,464.98001,11043689,463.79999
14593,08/08/2013,AAPL,457.95001,464.10001,461.01001,9511939,463.85501
14593,08/09/2013,AAPL,453.64999,460.45999,454.45001,10032649,458.64001
14593,08/12/2013,AAPL,456.63000,468.64999,467.35999,13531681,456.85999
14593,08/13/2013,AAPL,468.04999,494.66000,489.57001,32799424,470.94000
14593,08/14/2013,AAPL,493.39999,504.25000,498.50000,28153765,497.88000
14593,08/15/2013,AAPL,489.08331,502.39899,497.91000,18259341,496.42001
14593,08/16/2013,AAPL,498.85999,502.94000,502.32999,13352173,500.14999
14593,08/19/2013,AAPL,504.00000,513.73999,507.73999,18975257,504.34000
14593,08/20/2013,AAPL,500.82001,510.57001,501.07001,13252621,509.70999
14593,08/21/2013,AAPL,501.20001,507.14999,502.35999,12456959,503.59000
14593,08/22/2013,AAPL,498.20001,505.59000,502.95999,9158216,504.98001
14593,08/23/2013,AAPL,499.35001,503.35001,501.01999,8356537,503.26999
14593,08/26/2013,AAPL,500.50000,510.20001,502.97000,12288958,500.75000
